HUGO Symbol	Type	Chromosome	Significance	Freq	% Markers Altered
ESR1	Del	6	5.9173e-008	0.22247	1
EYA4	Del	6	2.6047e-012	0.25169	1
FABP7	Del	6	3.3363e-009	0.23371	1
FAM46A	Del	6	3.0572e-005	0.20449	1
FAM54A	Del	6	6.05e-012	0.24944	1
FBXL4	Del	6	2.9605e-006	0.21348	1
FBXO30	Del	6	1.5803e-009	0.23596	1
FBXO5	Del	6	1.1682e-007	0.22247	1
FGFR1OP	Del	6	5.9575e-015	0.26292	1
FHL5	Del	6	1.601e-006	0.21573	1
FILIP1	Del	6	0.0017753	0.18876	1
SOBP	Del	6	2.9605e-006	0.21348	1
AKD1	Del	6	1.601e-006	0.21573	1
AKD1	Del	6	8.5134e-007	0.21798	1
FNDC1	Del	6	6.9733e-009	0.23146	1
FOXO3	Del	6	5.3986e-006	0.21124	1
FRK	Del	6	6.9733e-009	0.22921	1
FRMD1	Del	6	5.9575e-015	0.26517	1
FUCA2	Del	6	1.5516e-010	0.24045	1
FUT9	Del	6	1.601e-006	0.21573	1
FYN	Del	6	2.9417e-008	0.22697	1
GABRR1	Del	6	3.0572e-005	0.20449	1
GABRR2	Del	6	3.0572e-005	0.20449	1
GJA1	Del	6	3.3835e-010	0.2382	1
GJB7	Del	6	5.2957e-005	0.20225	1
GOPC	Del	6	1.5516e-010	0.24045	1
GPR126	Del	6	1.3853e-011	0.24494	1
GPR6	Del	6	1.601e-006	0.21573	1
GPR63	Del	6	1.601e-006	0.21573	1
GPRC6A	Del	6	3.3835e-010	0.2382	1
GRIK2	Del	6	2.2866e-007	0.21573	1
GRM1	Del	6	3.3835e-010	0.2382	1
GTF2H5	Del	6	1.5803e-009	0.23596	1
HACE1	Del	6	5.3986e-006	0.21124	1
HBS1L	Del	6	3.1193e-011	0.24494	1
HDAC2	Del	6	2.9417e-008	0.22472	1
HDDC2	Del	6	1.3853e-011	0.24719	1
HEBP2	Del	6	1.3853e-011	0.24719	1
HECA	Del	6	6.05e-012	0.24944	1
HEY2	Del	6	5.0683e-011	0.2427	1
HINT3	Del	6	3.1193e-011	0.24494	1
HIVEP2	Del	6	1.5516e-010	0.24045	1
HLA-DQA1	Del	6	1.331e-014	0.26292	1
HLA-DRB1	Del	6	7.8299e-014	0.25843	1
HLA-DRB5	Del	6	8.0366e-016	0.39326	1
HMGN3	Del	6	3.0572e-005	0.20449	1
HS3ST5	Del	6	1.4417e-008	0.22921	1
HSF2	Del	6	3.3363e-009	0.23371	1
HTR1B	Del	6	0.0011164	0.19101	1
HTR1E	Del	6	5.2957e-005	0.20225	1
RNF217	Del	6	1.3853e-011	0.24719	1
IBTK	Del	6	1.7467e-005	0.20674	1
IFNGR1	Del	6	1.3853e-011	0.24719	1
IGF2R	Del	6	2.9417e-008	0.22697	1
IL20RA	Del	6	1.3853e-011	0.24719	1
IL22RA2	Del	6	6.05e-012	0.24719	1
IMPG1	Del	6	0.00069274	0.19326	1
IRAK1BP1	Del	6	5.2957e-005	0.20225	1
KATNA1	Del	6	6.9733e-009	0.23146	1
KCNQ5	Del	6	0.0027756	0.18652	1
FIG4	Del	6	8.5134e-007	0.21798	1
KIAA0408	Del	6	7.0173e-011	0.2427	1
KIAA0776	Del	6	1.601e-006	0.21573	1
KIAA1009	Del	6	0.00015485	0.19775	1
KIAA1244	Del	6	1.3853e-011	0.24719	1
FAM135A	Del	6	0.040266	0.17303	1
FAM120B	Del	6	2.6047e-012	0.25169	1
KLHL32	Del	6	5.3986e-006	0.20899	1
TMEM200A	Del	6	3.1193e-011	0.24494	1
KIAA1919	Del	6	2.2866e-007	0.22022	1
KIF25	Del	6	3.0286e-015	0.26742	1
KPNA5	Del	6	3.3835e-010	0.2382	1
L3MBTL3	Del	6	7.0173e-011	0.2427	1
LACE1	Del	6	2.9605e-006	0.21348	1
LAMA2	Del	6	7.0173e-011	0.2427	1
LAMA4	Del	6	2.9417e-008	0.22697	1
LATS1	Del	6	6.9733e-009	0.23146	1
LIN28B	Del	6	9.7646e-006	0.20899	1
LMBRD1	Del	6	0.076445	0.16854	1
C6orf225	Del	6	6.9733e-009	0.22921	1
LPA	Del	6	3.3363e-009	0.23371	1
LPAL2	Del	6	1.5803e-009	0.23596	1
LRP11	Del	6	1.4417e-008	0.22921	1
LTV1	Del	6	1.5803e-009	0.23596	1
MAS1	Del	6	2.9417e-008	0.22697	1
MAN1A1	Del	6	3.3835e-010	0.2382	1
MANEA	Del	6	2.9605e-006	0.21348	1
MAP3K4	Del	6	1.5516e-010	0.2382	1
MAP3K5	Del	6	2.6047e-012	0.24944	1
MAP3K7	Del	6	9.7646e-006	0.20899	1
TAB2	Del	6	6.9733e-009	0.23146	1
MAP7	Del	6	6.05e-012	0.24944	1
MARCKS	Del	6	5.9173e-008	0.22472	1
MAS1	Del	6	2.9417e-008	0.22697	1
MCHR2	Del	6	9.7646e-006	0.20899	1
MCM9	Del	6	1.5516e-010	0.24045	1
MDN1	Del	6	3.0572e-005	0.20449	1
ME1	Del	6	5.2957e-005	0.20225	1
PRR18	Del	6	8.0366e-016	0.2764	1
MICAL1	Del	6	1.601e-006	0.21573	1
MLLT4	Del	6	1.331e-014	0.26292	1
MOXD1	Del	6	3.1193e-011	0.24494	1
MRPL18	Del	6	2.9417e-008	0.22697	1
MTHFD1L	Del	6	2.9417e-008	0.22472	1
MTO1	Del	6	0.0042821	0.18427	1
MTRF1L	Del	6	1.1682e-007	0.22247	1
MYB	Del	6	3.1193e-011	0.24494	1
MYCT1	Del	6	1.1682e-007	0.22247	1
MYO6	Del	6	0.00069274	0.19101	1
NCOA7	Del	6	7.0173e-011	0.2382	1
NMBR	Del	6	3.1193e-011	0.24494	1
NOX3	Del	6	3.3363e-009	0.23146	1
NR2E1	Del	6	5.3986e-006	0.21124	1
NT5DC1	Del	6	6.9733e-009	0.23146	1
NT5E	Del	6	0.0004253	0.19551	1
NUP43	Del	6	6.9733e-009	0.23146	1
OGFRL1	Del	6	0.028952	0.17528	1
OLIG3	Del	6	1.3853e-011	0.24719	1
OPRM1	Del	6	1.1682e-007	0.22247	1
ORC3	Del	6	3.0572e-005	0.20449	1
OSTM1	Del	6	9.7646e-006	0.20899	1
PACRG	Del	6	4.4931e-015	0.26067	1
PARK2	Del	6	1.1075e-012	0.24494	1
PCMT1	Del	6	1.4417e-008	0.22921	1
PDCD2	Del	6	6.05e-012	0.24944	1
PDE10A	Del	6	8.0366e-016	0.26517	1
PDE7B	Del	6	6.05e-012	0.24944	1
PDSS2	Del	6	2.9605e-006	0.21124	1
PERP	Del	6	1.3853e-011	0.24719	1
PEX3	Del	6	1.5516e-010	0.24045	1
PEX7	Del	6	2.6047e-012	0.25169	1
PGM3	Del	6	3.0572e-005	0.20449	1
PHACTR2	Del	6	1.5803e-009	0.23371	1
PHF10	Del	6	7.8299e-014	0.25843	1
PHIP	Del	6	5.2957e-005	0.20225	1
IPCEF1	Del	6	1.1682e-007	0.22247	1
PKIB	Del	6	3.3363e-009	0.23371	1
PLAGL1	Del	6	1.5803e-009	0.23596	1
PLEKHG1	Del	6	5.9173e-008	0.22472	1
PLG	Del	6	9.5933e-010	0.23596	1
PNLDC1	Del	6	2.9417e-008	0.22697	1
PNRC1	Del	6	3.0572e-005	0.20449	1
POPDC3	Del	6	5.3986e-006	0.21124	1
POU3F2	Del	6	2.9605e-006	0.21348	1
PPIL4	Del	6	6.9733e-009	0.23146	1
PPIL6	Del	6	1.601e-006	0.21573	1
PPP1R14C	Del	6	2.9417e-008	0.22697	1
PRDM1	Del	6	9.7646e-006	0.20899	1
PRDM13	Del	6	5.3986e-006	0.21124	1
PREP	Del	6	5.3986e-006	0.21124	1
PRSS35	Del	6	5.2957e-005	0.20225	1
PSMB1	Del	6	6.05e-012	0.24944	1
PTPRK	Del	6	3.1193e-011	0.24494	1
QKI	Del	6	8.0366e-016	0.26966	1
QRSL1	Del	6	9.7646e-006	0.20899	1
RAB32	Del	6	3.3835e-010	0.2382	1
RAET1E	Del	6	1.4417e-008	0.22921	1
RAET1G	Del	6	1.4417e-008	0.22921	1
RARS2	Del	6	3.0572e-005	0.20449	1
SCAF8	Del	6	5.9173e-008	0.22472	1
REPS1	Del	6	6.05e-012	0.24944	1
REV3L	Del	6	2.2866e-007	0.22022	1
RFX6	Del	6	3.3835e-010	0.2382	1
RGS17	Del	6	1.1682e-007	0.22247	1
RIMS1	Del	6	0.014198	0.17978	1
RNASET2	Del	6	5.9575e-015	0.26517	1
RNF146	Del	6	3.1193e-011	0.24494	1
RNGTT	Del	6	3.0572e-005	0.20449	1
ROS1	Del	6	3.3835e-010	0.23596	1
RPS12	Del	6	3.1193e-011	0.24494	1
RPS6KA2	Del	6	8.0366e-016	0.26742	1
RRAGD	Del	6	3.0572e-005	0.20449	1
RSPH3	Del	6	1.4417e-008	0.22921	1
RSPH4A	Del	6	1.5516e-010	0.24045	1
RSPO3	Del	6	3.1193e-011	0.24494	1
RTN4IP1	Del	6	9.7646e-006	0.20899	1
RWDD1	Del	6	1.5516e-010	0.2382	1
RWDD2A	Del	6	3.0572e-005	0.20449	1
SAMD3	Del	6	3.1193e-011	0.24494	1
DSE	Del	6	3.3835e-010	0.2382	1
SASH1	Del	6	6.9733e-009	0.23146	1
SCML4	Del	6	5.3986e-006	0.21124	1
SEC63	Del	6	9.7646e-006	0.20899	1
SENP6	Del	6	0.0027756	0.18652	1
SERAC1	Del	6	1.5516e-010	0.24045	1
SERINC1	Del	6	3.3363e-009	0.23371	1
SESN1	Del	6	5.3986e-006	0.21124	1
SF3B5	Del	6	1.5803e-009	0.23596	1
SFT2D1	Del	6	8.0366e-016	0.27865	1
SGK1	Del	6	3.1193e-011	0.24494	1
SH3BGRL2	Del	6	3.0572e-005	0.20449	1
SHPRH	Del	6	3.3835e-010	0.2382	1
SIM1	Del	6	5.3986e-006	0.20899	1
SLC16A10	Del	6	8.5134e-007	0.21798	1
SLC17A5	Del	6	0.0027756	0.18652	1
SLC22A1	Del	6	6.9733e-009	0.22697	1
SLC22A16	Del	6	2.2866e-007	0.22022	1
SLC22A2	Del	6	1.4417e-008	0.22921	1
SLC22A3	Del	6	3.3363e-009	0.23371	1
SLC2A12	Del	6	3.1193e-011	0.24494	1
SLC35A1	Del	6	3.0572e-005	0.20449	1
SLC35D3	Del	6	2.6047e-012	0.25169	1
SLC35F1	Del	6	3.3835e-010	0.2382	1
SMAP1	Del	6	0.040266	0.17303	1
SMOC2	Del	6	7.8299e-014	0.25618	1
SMPD2	Del	6	1.601e-006	0.21573	1
SMPDL3A	Del	6	3.3363e-009	0.23371	1
SNAP91	Del	6	5.2957e-005	0.20225	1
SNX14	Del	6	0.0004253	0.19551	1
SNX3	Del	6	5.3986e-006	0.21124	1
SNX9	Del	6	1.5803e-009	0.23146	1
SOD2	Del	6	5.9173e-008	0.22472	1
SPACA1	Del	6	3.0572e-005	0.20449	1
SRSF12	Del	6	3.0572e-005	0.20449	1
STX11	Del	6	1.5803e-009	0.23596	1
STX7	Del	6	2.2523e-011	0.24494	1
STXBP5	Del	6	1.5803e-009	0.23371	1
SYNCRIP	Del	6	0.0004253	0.19551	1
SYNE1	Del	6	5.9173e-008	0.22247	1
SYNJ2	Del	6	7.0173e-011	0.24045	1
SYTL3	Del	6	1.5803e-009	0.23596	1
T	Del	6	8.0366e-016	0.2809	1
TAAR1	Del	6	1.3853e-011	0.24719	1
TAAR2	Del	6	1.3853e-011	0.24719	1
TAAR5	Del	6	1.3853e-011	0.24719	1
TAAR6	Del	6	1.3853e-011	0.24719	1
TAAR8	Del	6	6.05e-012	0.24944	1
TAAR9	Del	6	6.05e-012	0.24944	1
TAGAP	Del	6	1.4417e-008	0.22921	1
TBP	Del	6	6.05e-012	0.24944	1
TBPL1	Del	6	3.1193e-011	0.24494	1
NKAIN2	Del	6	3.3835e-010	0.2382	1
TCF21	Del	6	1.3853e-011	0.24719	1
TCP1	Del	6	2.9417e-008	0.22697	1
TCP10	Del	6	3.212e-014	0.26067	1
TCP10L2	Del	6	1.331e-014	0.26292	1
TCTE3	Del	6	7.8299e-014	0.25843	1
TFB1M	Del	6	6.9733e-009	0.23146	1
THBS2	Del	6	3.212e-014	0.26067	1
TIAM2	Del	6	6.9733e-009	0.22921	1
TMEM30A	Del	6	0.0011164	0.19101	1
TNFAIP3	Del	6	1.3853e-011	0.24719	1
TPBG	Del	6	1.7467e-005	0.20674	1
TPD52L1	Del	6	1.3853e-011	0.24719	1
TRAF3IP2	Del	6	1.1682e-007	0.22247	1
TRDN	Del	6	1.5803e-009	0.23371	1
TSPYL1	Del	6	1.5803e-009	0.23596	1
TSPYL4	Del	6	6.9733e-009	0.23146	1
TTK	Del	6	3.0572e-005	0.20449	1
TTLL2	Del	6	3.212e-014	0.26067	1
TUBE1	Del	6	6.9733e-009	0.23146	1
TULP4	Del	6	1.5803e-009	0.23596	1
TXLNB	Del	6	6.05e-012	0.24944	1
UBE2J1	Del	6	3.0572e-005	0.20449	1
ULBP1	Del	6	1.4417e-008	0.22921	1
ULBP2	Del	6	1.4417e-008	0.22921	1
ULBP3	Del	6	2.9417e-008	0.22697	1
UNC93A	Del	6	3.212e-014	0.26067	1
UST	Del	6	3.3363e-009	0.23371	1
UTRN	Del	6	1.5516e-010	0.24045	1
VGLL2	Del	6	3.3835e-010	0.2382	1
EZR	Del	6	3.3363e-009	0.23371	1
VIP	Del	6	1.1682e-007	0.22247	1
VNN1	Del	6	1.3853e-011	0.24719	1
VNN2	Del	6	3.1193e-011	0.24494	1
VNN3	Del	6	1.3853e-011	0.24719	1
WASF1	Del	6	1.601e-006	0.21573	1
WDR27	Del	6	3.212e-014	0.25843	1
WISP3	Del	6	6.9733e-009	0.23146	1
WTAP	Del	6	2.9417e-008	0.22697	1
ZBTB2	Del	6	1.1682e-007	0.22247	1
ZBTB24	Del	6	1.601e-006	0.21573	1
ZDHHC14	Del	6	3.3363e-009	0.23371	1
ARHGEF35	Del	7	0.0027756	0.17079	0.056604
MGAM	Del	7	0.028952	0.16629	0.23077
DEFB4A	Del	8	1.7467e-005	0.20674	1
SNTG1	Del	8	1.1075e-012	0.25393	0.031915
KIAA1432	Del	9	8.0366e-016	0.40225	1
ANKRD18A	Del	9	5.9575e-015	0.26517	1
ACO1	Del	9	8.0366e-016	0.3618	1
ADAMTSL1	Del	9	8.0366e-016	0.50787	1
PLIN2	Del	9	8.0366e-016	0.50337	1
ZDHHC21	Del	9	8.0366e-016	0.45169	1
NCRNA00032	Del	9	8.0366e-016	0.49213	1
DENND4C	Del	9	8.0366e-016	0.51461	1
KIF24	Del	9	8.0366e-016	0.29888	1
AK3	Del	9	8.0366e-016	0.39775	1
KIAA0020	Del	9	8.0366e-016	0.38652	1
ALDH1B1	Del	9	1.5548e-015	0.26966	1
KANK1	Del	9	8.0366e-016	0.37753	1
ANKRD20A3	Del	9	3.3835e-010	0.2382	1
APTX	Del	9	8.0366e-016	0.33258	1
AQP3	Del	9	8.0366e-016	0.3236	1
ARID3C	Del	9	8.0366e-016	0.28539	1
ACER2	Del	9	8.0366e-016	0.51236	1
B4GALT1	Del	9	8.0366e-016	0.33034	1
BAG1	Del	9	8.0366e-016	0.3236	1
FAM201A	Del	9	5.9575e-015	0.26517	1
TMEM8B	Del	9	1.331e-014	0.26292	1
BNC2	Del	9	8.0366e-016	0.46742	1
CNTNAP3B	Del	9	6.05e-012	0.24944	1
C9orf100	Del	9	8.0366e-016	0.27191	1
C9orf11	Del	9	8.0366e-016	0.48315	1
TMEM8B	Del	9	1.331e-014	0.26067	1
C9orf128	Del	9	1.331e-014	0.26292	1
FAM154A	Del	9	8.0366e-016	0.51011	1
C9orf150	Del	9	8.0366e-016	0.44719	1
GLIPR2	Del	9	5.9575e-015	0.26292	1
C9orf23	Del	9	8.0366e-016	0.28764	1
C9orf24	Del	9	8.0366e-016	0.29663	1
C9orf25	Del	9	8.0366e-016	0.29438	1
IL33	Del	9	8.0366e-016	0.4	1
CNTLN	Del	9	8.0366e-016	0.46742	1
C9orf46	Del	9	8.0366e-016	0.40225	1
KIF24	Del	9	8.0366e-016	0.29888	1
TTC39B	Del	9	8.0366e-016	0.44719	1
C9orf66	Del	9	8.0366e-016	0.37753	1
C9orf68	Del	9	8.0366e-016	0.39775	1
C9orf72	Del	9	8.0366e-016	0.47191	1
C9orf82	Del	9	8.0366e-016	0.5191	1
C9orf93	Del	9	8.0366e-016	0.45393	1
ADAMTSL1	Del	9	8.0366e-016	0.50787	1
CA9	Del	9	1.5548e-015	0.26966	1
CBWD1	Del	9	8.0366e-016	0.37753	1
CBWD3	Del	9	0.076445	0.16854	1
CBWD5	Del	9	0.076445	0.16854	1
CCIN	Del	9	5.9575e-015	0.26517	1
CCL19	Del	9	8.0366e-016	0.2809	1
CCL27	Del	9	8.0366e-016	0.28989	1
CD274	Del	9	8.0366e-016	0.40449	1
CD72	Del	9	8.0366e-016	0.27191	1
CDC37L1	Del	9	8.0366e-016	0.39775	1
CDKN2A	Del	9	8.0366e-016	0.74382	1
CDKN2B	Del	9	8.0366e-016	0.74382	1
CER1	Del	9	8.0366e-016	0.44944	1
CHMP5	Del	9	8.0366e-016	0.3236	1
CLTA	Del	9	5.9575e-015	0.26517	1
CNTFR	Del	9	8.0366e-016	0.29438	1
CNTNAP3	Del	9	5.9575e-015	0.25169	1
CREB3	Del	9	1.5548e-015	0.26966	1
RGP1	Del	9	1.5548e-015	0.26966	1
DCTN3	Del	9	8.0366e-016	0.28539	1
DDX58	Del	9	8.0366e-016	0.34831	1
DENND4C	Del	9	8.0366e-016	0.51011	1
DMRT1	Del	9	8.0366e-016	0.37528	1
DMRT2	Del	9	8.0366e-016	0.37753	1
DMRT3	Del	9	8.0366e-016	0.37528	1
DMRTA1	Del	9	8.0366e-016	0.6764	1
DNAI1	Del	9	8.0366e-016	0.29213	1
DNAJA1	Del	9	8.0366e-016	0.33034	1
DNAJB5	Del	9	8.0366e-016	0.27416	1
DOCK8	Del	9	8.0366e-016	0.37978	1
ELAVL2	Del	9	8.0366e-016	0.60674	1
EXOSC3	Del	9	8.0366e-016	0.27865	1
HAUS6	Del	9	8.0366e-016	0.45843	1
FANCG	Del	9	8.0366e-016	0.2764	1
FBXO10	Del	9	8.0366e-016	0.27865	1
ANKRD18A	Del	9	5.9575e-015	0.26517	1
FOXD4L4	Del	9	0.076445	0.16854	1
FREM1	Del	9	8.0366e-016	0.44045	1
FRMPD1	Del	9	8.0366e-016	0.27865	1
GALT	Del	9	8.0366e-016	0.28539	1
GBA2	Del	9	1.5548e-015	0.26966	1
GLDC	Del	9	8.0366e-016	0.39775	1
GLIS3	Del	9	8.0366e-016	0.39326	1
GNE	Del	9	1.331e-014	0.26292	1
GRHPR	Del	9	8.0366e-016	0.27865	1
HINT2	Del	9	5.9575e-015	0.26517	1
IFNA14	Del	9	8.0366e-016	0.64494	1
IFNA2	Del	9	8.0366e-016	0.67191	1
IFNA8	Del	9	8.0366e-016	0.67416	1
IFNB1	Del	9	8.0366e-016	0.61798	1
IFNE	Del	9	8.0366e-016	0.68315	1
IFNW1	Del	9	8.0366e-016	0.63596	1
IFT74	Del	9	8.0366e-016	0.49888	1
IGFBPL1	Del	9	1.5548e-015	0.26966	1
IL11RA	Del	9	8.0366e-016	0.28764	1
INSL4	Del	9	8.0366e-016	0.40225	1
INSL6	Del	9	8.0366e-016	0.40449	1
JAK2	Del	9	8.0366e-016	0.4	1
KDM4C	Del	9	8.0366e-016	0.39551	1
KCNV2	Del	9	8.0366e-016	0.38427	1
KIAA0020	Del	9	8.0366e-016	0.38652	1
KIAA1161	Del	9	8.0366e-016	0.29663	1
KIAA1432	Del	9	8.0366e-016	0.40225	1
KIAA1539	Del	9	8.0366e-016	0.2764	1
KIAA1797	Del	9	8.0366e-016	0.60449	1
ERMP1	Del	9	8.0366e-016	0.40225	1
KIAA2026	Del	9	8.0366e-016	0.40225	1
KLHL9	Del	9	8.0366e-016	0.66742	1
LINGO2	Del	9	8.0366e-016	0.44045	1
MCART1	Del	9	8.0366e-016	0.2809	1
MELK	Del	9	8.0366e-016	0.27191	1
C9orf131	Del	9	8.0366e-016	0.2764	1
MLANA	Del	9	8.0366e-016	0.40225	1
MLLT3	Del	9	8.0366e-016	0.58427	1
MOBKL2B	Del	9	8.0366e-016	0.47191	1
MPDZ	Del	9	8.0366e-016	0.44944	1
MTAP	Del	9	8.0366e-016	0.69663	1
NDUFB6	Del	9	8.0366e-016	0.35056	1
NFIB	Del	9	8.0366e-016	0.44719	1
NFX1	Del	9	8.0366e-016	0.32135	1
NOL6	Del	9	8.0366e-016	0.3236	1
NPR2	Del	9	5.9575e-015	0.26517	1
NUDT2	Del	9	8.0366e-016	0.29888	1
SIGMAR1	Del	9	8.0366e-016	0.28539	1
PAX5	Del	9	8.0366e-016	0.27416	1
PDCD1LG2	Del	9	8.0366e-016	0.40674	1
PIGO	Del	9	8.0366e-016	0.2764	1
PLAA	Del	9	8.0366e-016	0.51011	1
POLR1E	Del	9	8.0366e-016	0.27865	1
PSIP1	Del	9	8.0366e-016	0.45169	1
PTPLAD2	Del	9	8.0366e-016	0.61348	1
PTPRD	Del	9	8.0366e-016	0.40899	1
RANBP6	Del	9	8.0366e-016	0.40225	1
RCL1	Del	9	8.0366e-016	0.4	1
RECK	Del	9	5.9575e-015	0.26292	1
RFX3	Del	9	8.0366e-016	0.38876	1
RG9MTD3	Del	9	8.0366e-016	0.27865	1
RLN1	Del	9	8.0366e-016	0.40899	1
RLN2	Del	9	8.0366e-016	0.40225	1
RNF38	Del	9	5.9575e-015	0.26517	1
RPS6	Del	9	8.0366e-016	0.50787	1
RRAGA	Del	9	8.0366e-016	0.51011	1
RUSC2	Del	9	8.0366e-016	0.27191	1
SH3GL2	Del	9	8.0366e-016	0.47865	1
SHB	Del	9	8.0366e-016	0.2809	1
SLC1A1	Del	9	8.0366e-016	0.39775	1
SLC24A2	Del	9	8.0366e-016	0.5573	1
SMARCA2	Del	9	8.0366e-016	0.37079	1
SMU1	Del	9	8.0366e-016	0.32584	1
SNAPC3	Del	9	8.0366e-016	0.44719	1
SPAG8	Del	9	5.9575e-015	0.26517	1
SPINK4	Del	9	8.0366e-016	0.3236	1
STOML2	Del	9	8.0366e-016	0.2764	1
SYK	Del	9	6.9733e-009	0.23146	0.25
TAF1L	Del	9	8.0366e-016	0.34607	1
TEK	Del	9	8.0366e-016	0.49438	1
TESK1	Del	9	8.0366e-016	0.27191	1
TLN1	Del	9	1.5548e-015	0.26966	1
TOPORS	Del	9	8.0366e-016	0.34831	1
TPD52L3	Del	9	8.0366e-016	0.4	1
TPM2	Del	9	1.5548e-015	0.26966	1
TYRP1	Del	9	8.0366e-016	0.44719	1
UBAP1	Del	9	8.0366e-016	0.29888	1
UBAP2	Del	9	8.0366e-016	0.30787	1
UBE2R2	Del	9	8.0366e-016	0.31011	1
UHRF2	Del	9	8.0366e-016	0.40225	1
UNC13B	Del	9	8.0366e-016	0.27191	1
VCP	Del	9	8.0366e-016	0.2764	1
VLDLR	Del	9	8.0366e-016	0.37978	1
DCAF10	Del	9	8.0366e-016	0.27865	1
DCAF12	Del	9	8.0366e-016	0.30337	1
ZBTB5	Del	9	8.0366e-016	0.27865	1
ZCCHC7	Del	9	8.0366e-016	0.28315	1
ZDHHC21	Del	9	8.0366e-016	0.44944	1
ZNF658	Del	9	6.4903e-013	0.25169	1
FAM149B1	Del	10	8.0366e-016	0.83371	1
STAMBPL1	Del	10	8.0366e-016	0.86067	1
ITPRIP	Del	10	8.0366e-016	0.85169	1
ABCC2	Del	10	8.0366e-016	0.85393	1
ABI1	Del	10	8.0366e-016	0.78427	1
ABLIM1	Del	10	8.0366e-016	0.84944	1
ACADSB	Del	10	8.0366e-016	0.86966	1
ACBD5	Del	10	8.0366e-016	0.78652	1
ACBD7	Del	10	8.0366e-016	0.77303	1
A1CF	Del	10	8.0366e-016	0.80674	1
ACSL5	Del	10	8.0366e-016	0.84944	1
ACTA2	Del	10	8.0366e-016	0.86067	1
ACTR1A	Del	10	8.0366e-016	0.84494	1
ADAM12	Del	10	8.0366e-016	0.8809	1
ADAM8	Del	10	8.0366e-016	0.87416	1
ADAMTS14	Del	10	8.0366e-016	0.84494	1
ADARB2	Del	10	8.0366e-016	0.79101	1
ADD3	Del	10	8.0366e-016	0.84944	1
ADK	Del	10	8.0366e-016	0.83371	1
ADRA2A	Del	10	8.0366e-016	0.84719	1
PARG	Del	10	8.0366e-016	0.8	1
ZNF37BP	Del	10	8.0366e-016	0.77303	1
WDFY4	Del	10	8.0366e-016	0.80674	1
OTUD1	Del	10	8.0366e-016	0.78652	1
C10orf46	Del	10	8.0366e-016	0.86966	1
AKR1C1	Del	10	8.0366e-016	0.78652	1
AKR1C2	Del	10	8.0366e-016	0.78876	1
AKR1C3	Del	10	8.0366e-016	0.78876	1
AKR1C4	Del	10	8.0366e-016	0.78652	1
AKR1CL1	Del	10	8.0366e-016	0.78876	1
AKR1E2	Del	10	8.0366e-016	0.79101	1
MTPAP	Del	10	8.0366e-016	0.78202	1
DNMBP	Del	10	8.0366e-016	0.85169	1
MYPN	Del	10	8.0366e-016	0.82472	1
ALDH18A1	Del	10	8.0366e-016	0.85169	1
ALOX5	Del	10	8.0366e-016	0.78652	1
AIFM2	Del	10	8.0366e-016	0.84494	1
ANK3	Del	10	8.0366e-016	0.82022	1
ANKRD1	Del	10	8.0366e-016	0.84944	1
ANKRD16	Del	10	8.0366e-016	0.77978	1
ANKRD2	Del	10	8.0366e-016	0.84719	1
ANKRD22	Del	10	8.0366e-016	0.86067	1
ANKRD26	Del	10	8.0366e-016	0.78427	1
ANKRD30A	Del	10	8.0366e-016	0.78202	1
ANUBL1	Del	10	8.0366e-016	0.78876	1
ANXA11	Del	10	8.0366e-016	0.8427	1
ANXA7	Del	10	8.0366e-016	0.83371	1
AP3M1	Del	10	8.0366e-016	0.83596	1
APBB1IP	Del	10	8.0366e-016	0.78202	1
ARHGAP12	Del	10	8.0366e-016	0.78427	1
ARHGAP19	Del	10	8.0366e-016	0.84494	1
ARHGAP21	Del	10	8.0366e-016	0.78202	1
ARHGAP22	Del	10	8.0366e-016	0.80449	1
ARID5B	Del	10	8.0366e-016	0.82247	1
ARL3	Del	10	8.0366e-016	0.84719	1
ARL5B	Del	10	8.0366e-016	0.77753	1
ARMC3	Del	10	8.0366e-016	0.78652	1
ARMC4	Del	10	8.0366e-016	0.78652	1
CDNF	Del	10	8.0366e-016	0.77303	1
AS3MT	Del	10	8.0366e-016	0.84944	1
ASAH2	Del	10	8.0366e-016	0.80674	1
ASB13	Del	10	8.0366e-016	0.77753	1
ASCC1	Del	10	8.0366e-016	0.8382	1
ATAD1	Del	10	8.0366e-016	0.85843	1
ATE1	Del	10	8.0366e-016	0.86966	1
ATOH7	Del	10	8.0366e-016	0.82247	1
ATP5C1	Del	10	8.0366e-016	0.77978	1
ATRNL1	Del	10	8.0366e-016	0.85393	1
AVPI1	Del	10	8.0366e-016	0.84719	1
EMX2OS	Del	10	8.0366e-016	0.86517	1
BAG3	Del	10	8.0366e-016	0.86966	1
BAMBI	Del	10	8.0366e-016	0.78427	1
SFTPA1	Del	10	8.0366e-016	0.83371	1
NUDT9P1	Del	10	8.0366e-016	0.84944	1
C10orf44	Del	10	8.0366e-016	0.78202	1
C10orf126	Del	10	8.0366e-016	0.78427	1
CCNYL2	Del	10	8.0366e-016	0.77079	1
ARMS2	Del	10	8.0366e-016	0.86966	1
BCCIP	Del	10	8.0366e-016	0.8809	1
BLNK	Del	10	8.0366e-016	0.85393	1
BLOC1S2	Del	10	8.0366e-016	0.85169	1
BMI1	Del	10	8.0366e-016	0.78652	1
BMPR1A	Del	10	8.0366e-016	0.85393	1
